1481643062747|-1||debug||com.p6spy.engine.common.P6SpyOptions reloading properties
1481643062753|-1||info||Using properties file: D:\Java_workspace\RecruitmentSystem\target\classes\spy.properties
1481643062753|-1||info||No value in environment for: getStackTrace, using: false
1481643062753|-1||info||No value in environment for: getFilter, using: false
1481643062753|-1||info||No value in environment for: getDeregisterDrivers, using: true
1481643062753|-1||info||No value in environment for: getExecutionThreshold, using: 0
1481643062753|-1||info||No value in environment for: getStringMatcherEngine, using: com.p6spy.engine.common.SubstringMatcher@73406cf0
1481643062753|-1||info||No value in environment for: getReloadProperties, using: false
1481643062753|-1||info||No value in environment for: getRealDataSourceClass, using: null
1481643062753|-1||info||No value in environment for: getRealDataSource, using: null
1481643062753|-1||info||No value in environment for: getJNDIContextCustom, using: null
1481643062753|-1||info||No value in environment for: getStackTraceClass, using: 
1481643062753|-1||info||No value in environment for: getRealDataSourceProperties, using: null
1481643062754|-1||info||No value in environment for: getExcludecategories, using: info,debug,result,batch
1481643062754|-1||info||No value in environment for: getIncludecategories, using: 
1481643062754|-1||info||No value in environment for: getJNDIContextProviderURL, using: null
1481643062754|-1||info||No value in environment for: getJNDIContextFactory, using: null
1481643062754|-1||info||No value in environment for: getReloadPropertiesInterval, using: 60
1481643062754|-1||info||No value in environment for: getInclude, using: 
1481643062754|-1||info||No value in environment for: getUsePrefix, using: false
1481643062754|-1||info||No value in environment for: getAppender, using: com.p6spy.engine.logging.appender.FileLogger
1481643062754|-1||info||No value in environment for: getAppend, using: true
1481643062754|-1||info||No value in environment for: getRealdriver, using: org.gjt.mm.mysql.Driver
1481643062754|-1||info||No value in environment for: getRealdriver3, using: 
1481643062754|-1||info||No value in environment for: getSQLExpression, using: null
1481643062754|-1||info||No value in environment for: getDateformat, using: 
1481643062754|-1||info||No value in environment for: getAutoflush, using: true
1481643062754|-1||info||No value in environment for: getRealdriver2, using: org.postgresql.Driver
1481643062754|-1||info||No value in environment for: getSpydriver, using: com.p6spy.engine.spy.P6SpyDriver
1481643062754|-1||info||No value in environment for: getStringmatcher, using: com.p6spy.engine.common.SubstringMatcher
1481643062754|-1||info||No value in environment for: getExclude, using: 
1481643062754|-1||info||No value in environment for: getLogfile, using: spy.log
1481643062754|-1||info||No value in environment for: getDateformatter, using: null
1481643612913|6|1|statement|select user0_.id as id2_3_, user0_.email as email3_3_, user0_.passwordHash as password4_3_, user0_.dateOfBirth as dateOfBi5_3_, user0_.educationInfo as educatio6_3_, user0_.firstName as firstNam7_3_, user0_.gender as gender8_3_, user0_.lastName as lastName9_3_, user0_.role as role10_3_, user0_.applicantStatus as applica11_3_, user0_.COMPANY_ID as COMPANY12_3_, user0_.TYPE as TYPE1_3_ from puser user0_ where user0_.email=?|select user0_.id as id2_3_, user0_.email as email3_3_, user0_.passwordHash as password4_3_, user0_.dateOfBirth as dateOfBi5_3_, user0_.educationInfo as educatio6_3_, user0_.firstName as firstNam7_3_, user0_.gender as gender8_3_, user0_.lastName as lastName9_3_, user0_.role as role10_3_, user0_.applicantStatus as applica11_3_, user0_.COMPANY_ID as COMPANY12_3_, user0_.TYPE as TYPE1_3_ from puser user0_ where user0_.email='kiril@g.com'
1481643612926|-1||resultset|select user0_.id as id2_3_, user0_.email as email3_3_, user0_.passwordHash as password4_3_, user0_.dateOfBirth as dateOfBi5_3_, user0_.educationInfo as educatio6_3_, user0_.firstName as firstNam7_3_, user0_.gender as gender8_3_, user0_.lastName as lastName9_3_, user0_.role as role10_3_, user0_.applicantStatus as applica11_3_, user0_.COMPANY_ID as COMPANY12_3_, user0_.TYPE as TYPE1_3_ from puser user0_ where user0_.email='kiril@g.com'|TYPE1_3_ = APPLICANT, applica11_3_ = null, educatio6_3_ = null, email3_3_ = kiril@g.com, firstNam7_3_ = asdas, gender8_3_ = MALE, lastName9_3_ = asdasdas, password4_3_ = $2a$10$CjaISAyNWjQ1csMKzQxnte2VzFLZ3Iwq0rH930tZDtCU.YmCrGiT., role10_3_ = APPLICANT
1481643612943|1|1|commit||
1481643613182|2|1|statement|select position0_.id as id1_0_, position0_.code as code2_0_, position0_.COMPANY_ID as COMPANY_7_0_, position0_.dateOfCreation as dateOfCr3_0_, position0_.description as descript4_0_, position0_.name as name5_0_, position0_.positionStatus as position6_0_ from Position position0_ where position0_.positionStatus in (?)|select position0_.id as id1_0_, position0_.code as code2_0_, position0_.COMPANY_ID as COMPANY_7_0_, position0_.dateOfCreation as dateOfCr3_0_, position0_.description as descript4_0_, position0_.name as name5_0_, position0_.positionStatus as position6_0_ from Position position0_ where position0_.positionStatus in ('ACTIVE')
1481643613183|-1||resultset|select position0_.id as id1_0_, position0_.code as code2_0_, position0_.COMPANY_ID as COMPANY_7_0_, position0_.dateOfCreation as dateOfCr3_0_, position0_.description as descript4_0_, position0_.name as name5_0_, position0_.positionStatus as position6_0_ from Position position0_ where position0_.positionStatus in ('ACTIVE')|code2_0_ = 14c6559c-8f92-428d-9bff-d355ef4a2892, descript4_0_ = asdasdasda, name5_0_ = ASDasd, position6_0_ = ACTIVE
1481643613183|-1||resultset|select position0_.id as id1_0_, position0_.code as code2_0_, position0_.COMPANY_ID as COMPANY_7_0_, position0_.dateOfCreation as dateOfCr3_0_, position0_.description as descript4_0_, position0_.name as name5_0_, position0_.positionStatus as position6_0_ from Position position0_ where position0_.positionStatus in ('ACTIVE')|code2_0_ = 4a50f8fd-6e48-44d5-a6c1-b3ea74a845e0, descript4_0_ = asdasd, name5_0_ = Dude, position6_0_ = ACTIVE
1481643613188|1|1|statement|select company0_.id as id1_2_0_, company0_.description as descript2_2_0_, company0_.name as name3_2_0_ from company company0_ where company0_.id=?|select company0_.id as id1_2_0_, company0_.description as descript2_2_0_, company0_.name as name3_2_0_ from company company0_ where company0_.id=1
1481643613193|-1||resultset|select company0_.id as id1_2_0_, company0_.description as descript2_2_0_, company0_.name as name3_2_0_ from company company0_ where company0_.id=1|descript2_2_0_ = asdasd, name3_2_0_ = Epam
1481643614967|3|1|statement|select positionap0_.id as id1_1_, positionap0_.APPLICANT_ID as APPLICAN7_1_, positionap0_.applyDate as applyDat2_1_, positionap0_.code as code3_1_, positionap0_.curriculumVitae as curricul4_1_, positionap0_.lastStatusChangeDate as lastStat5_1_, positionap0_.POSITION_ID as POSITION8_1_, positionap0_.status as status6_1_ from PositionApplication positionap0_ cross join puser applicant1_ where applicant1_.TYPE='APPLICANT' and positionap0_.APPLICANT_ID=applicant1_.id and (applicant1_.email in (?)) order by positionap0_.applyDate asc|select positionap0_.id as id1_1_, positionap0_.APPLICANT_ID as APPLICAN7_1_, positionap0_.applyDate as applyDat2_1_, positionap0_.code as code3_1_, positionap0_.curriculumVitae as curricul4_1_, positionap0_.lastStatusChangeDate as lastStat5_1_, positionap0_.POSITION_ID as POSITION8_1_, positionap0_.status as status6_1_ from PositionApplication positionap0_ cross join puser applicant1_ where applicant1_.TYPE='APPLICANT' and positionap0_.APPLICANT_ID=applicant1_.id and (applicant1_.email in ('kiril@g.com')) order by positionap0_.applyDate asc
1481643614968|-1||resultset|select positionap0_.id as id1_1_, positionap0_.APPLICANT_ID as APPLICAN7_1_, positionap0_.applyDate as applyDat2_1_, positionap0_.code as code3_1_, positionap0_.curriculumVitae as curricul4_1_, positionap0_.lastStatusChangeDate as lastStat5_1_, positionap0_.POSITION_ID as POSITION8_1_, positionap0_.status as status6_1_ from PositionApplication positionap0_ cross join puser applicant1_ where applicant1_.TYPE='APPLICANT' and positionap0_.APPLICANT_ID=applicant1_.id and (applicant1_.email in ('kiril@g.com')) order by positionap0_.applyDate asc|code3_1_ = null, curricul4_1_ = Asdasdasjklklkjl ljkkj ljlj, status6_1_ = CANDIDATE_APPLIED
1481643614968|-1||resultset|select positionap0_.id as id1_1_, positionap0_.APPLICANT_ID as APPLICAN7_1_, positionap0_.applyDate as applyDat2_1_, positionap0_.code as code3_1_, positionap0_.curriculumVitae as curricul4_1_, positionap0_.lastStatusChangeDate as lastStat5_1_, positionap0_.POSITION_ID as POSITION8_1_, positionap0_.status as status6_1_ from PositionApplication positionap0_ cross join puser applicant1_ where applicant1_.TYPE='APPLICANT' and positionap0_.APPLICANT_ID=applicant1_.id and (applicant1_.email in ('kiril@g.com')) order by positionap0_.applyDate asc|code3_1_ = null, curricul4_1_ = Asdasdasjklklkjl ljkkj ljlj, status6_1_ = CANDIDATE_APPLIED
1481643614969|-1||resultset|select positionap0_.id as id1_1_, positionap0_.APPLICANT_ID as APPLICAN7_1_, positionap0_.applyDate as applyDat2_1_, positionap0_.code as code3_1_, positionap0_.curriculumVitae as curricul4_1_, positionap0_.lastStatusChangeDate as lastStat5_1_, positionap0_.POSITION_ID as POSITION8_1_, positionap0_.status as status6_1_ from PositionApplication positionap0_ cross join puser applicant1_ where applicant1_.TYPE='APPLICANT' and positionap0_.APPLICANT_ID=applicant1_.id and (applicant1_.email in ('kiril@g.com')) order by positionap0_.applyDate asc|code3_1_ = null, curricul4_1_ = Applied dude, status6_1_ = CANDIDATE_APPLIED
1481643614969|-1||resultset|select positionap0_.id as id1_1_, positionap0_.APPLICANT_ID as APPLICAN7_1_, positionap0_.applyDate as applyDat2_1_, positionap0_.code as code3_1_, positionap0_.curriculumVitae as curricul4_1_, positionap0_.lastStatusChangeDate as lastStat5_1_, positionap0_.POSITION_ID as POSITION8_1_, positionap0_.status as status6_1_ from PositionApplication positionap0_ cross join puser applicant1_ where applicant1_.TYPE='APPLICANT' and positionap0_.APPLICANT_ID=applicant1_.id and (applicant1_.email in ('kiril@g.com')) order by positionap0_.applyDate asc|code3_1_ = null, curricul4_1_ = sdfsdfsdfiol lolio, status6_1_ = CANDIDATE_APPLIED
1481643614971|1|1|statement|select applicant0_.id as id2_3_0_, applicant0_.email as email3_3_0_, applicant0_.passwordHash as password4_3_0_, applicant0_.dateOfBirth as dateOfBi5_3_0_, applicant0_.educationInfo as educatio6_3_0_, applicant0_.firstName as firstNam7_3_0_, applicant0_.gender as gender8_3_0_, applicant0_.lastName as lastName9_3_0_, applicant0_.role as role10_3_0_, applicant0_.applicantStatus as applica11_3_0_ from puser applicant0_ where applicant0_.id=? and applicant0_.TYPE='APPLICANT'|select applicant0_.id as id2_3_0_, applicant0_.email as email3_3_0_, applicant0_.passwordHash as password4_3_0_, applicant0_.dateOfBirth as dateOfBi5_3_0_, applicant0_.educationInfo as educatio6_3_0_, applicant0_.firstName as firstNam7_3_0_, applicant0_.gender as gender8_3_0_, applicant0_.lastName as lastName9_3_0_, applicant0_.role as role10_3_0_, applicant0_.applicantStatus as applica11_3_0_ from puser applicant0_ where applicant0_.id=2 and applicant0_.TYPE='APPLICANT'
1481643614971|-1||resultset|select applicant0_.id as id2_3_0_, applicant0_.email as email3_3_0_, applicant0_.passwordHash as password4_3_0_, applicant0_.dateOfBirth as dateOfBi5_3_0_, applicant0_.educationInfo as educatio6_3_0_, applicant0_.firstName as firstNam7_3_0_, applicant0_.gender as gender8_3_0_, applicant0_.lastName as lastName9_3_0_, applicant0_.role as role10_3_0_, applicant0_.applicantStatus as applica11_3_0_ from puser applicant0_ where applicant0_.id=2 and applicant0_.TYPE='APPLICANT'|applica11_3_0_ = null, educatio6_3_0_ = null, email3_3_0_ = kiril@g.com, firstNam7_3_0_ = asdas, gender8_3_0_ = MALE, lastName9_3_0_ = asdasdas, password4_3_0_ = $2a$10$CjaISAyNWjQ1csMKzQxnte2VzFLZ3Iwq0rH930tZDtCU.YmCrGiT., role10_3_0_ = APPLICANT
1481643614973|1|1|statement|select position0_.id as id1_0_0_, position0_.code as code2_0_0_, position0_.COMPANY_ID as COMPANY_7_0_0_, position0_.dateOfCreation as dateOfCr3_0_0_, position0_.description as descript4_0_0_, position0_.name as name5_0_0_, position0_.positionStatus as position6_0_0_, company1_.id as id1_2_1_, company1_.description as descript2_2_1_, company1_.name as name3_2_1_ from Position position0_ left outer join company company1_ on position0_.COMPANY_ID=company1_.id where position0_.id=?|select position0_.id as id1_0_0_, position0_.code as code2_0_0_, position0_.COMPANY_ID as COMPANY_7_0_0_, position0_.dateOfCreation as dateOfCr3_0_0_, position0_.description as descript4_0_0_, position0_.name as name5_0_0_, position0_.positionStatus as position6_0_0_, company1_.id as id1_2_1_, company1_.description as descript2_2_1_, company1_.name as name3_2_1_ from Position position0_ left outer join company company1_ on position0_.COMPANY_ID=company1_.id where position0_.id=1
1481643614974|-1||resultset|select position0_.id as id1_0_0_, position0_.code as code2_0_0_, position0_.COMPANY_ID as COMPANY_7_0_0_, position0_.dateOfCreation as dateOfCr3_0_0_, position0_.description as descript4_0_0_, position0_.name as name5_0_0_, position0_.positionStatus as position6_0_0_, company1_.id as id1_2_1_, company1_.description as descript2_2_1_, company1_.name as name3_2_1_ from Position position0_ left outer join company company1_ on position0_.COMPANY_ID=company1_.id where position0_.id=1|code2_0_0_ = 14c6559c-8f92-428d-9bff-d355ef4a2892, descript2_2_1_ = asdasd, descript4_0_0_ = asdasdasda, name3_2_1_ = Epam, name5_0_0_ = ASDasd, position6_0_0_ = ACTIVE
1481643614976|1|1|statement|select position0_.id as id1_0_0_, position0_.code as code2_0_0_, position0_.COMPANY_ID as COMPANY_7_0_0_, position0_.dateOfCreation as dateOfCr3_0_0_, position0_.description as descript4_0_0_, position0_.name as name5_0_0_, position0_.positionStatus as position6_0_0_, company1_.id as id1_2_1_, company1_.description as descript2_2_1_, company1_.name as name3_2_1_ from Position position0_ left outer join company company1_ on position0_.COMPANY_ID=company1_.id where position0_.id=?|select position0_.id as id1_0_0_, position0_.code as code2_0_0_, position0_.COMPANY_ID as COMPANY_7_0_0_, position0_.dateOfCreation as dateOfCr3_0_0_, position0_.description as descript4_0_0_, position0_.name as name5_0_0_, position0_.positionStatus as position6_0_0_, company1_.id as id1_2_1_, company1_.description as descript2_2_1_, company1_.name as name3_2_1_ from Position position0_ left outer join company company1_ on position0_.COMPANY_ID=company1_.id where position0_.id=2
1481643614977|-1||resultset|select position0_.id as id1_0_0_, position0_.code as code2_0_0_, position0_.COMPANY_ID as COMPANY_7_0_0_, position0_.dateOfCreation as dateOfCr3_0_0_, position0_.description as descript4_0_0_, position0_.name as name5_0_0_, position0_.positionStatus as position6_0_0_, company1_.id as id1_2_1_, company1_.description as descript2_2_1_, company1_.name as name3_2_1_ from Position position0_ left outer join company company1_ on position0_.COMPANY_ID=company1_.id where position0_.id=2|code2_0_0_ = 4a50f8fd-6e48-44d5-a6c1-b3ea74a845e0, descript4_0_0_ = asdasd, name5_0_0_ = Dude, position6_0_0_ = ACTIVE
